Name,Total Flights,Number of Seats,Seats per Departures,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
DYU,126,19974,158,0.00,0.00,0.55,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PGK,728,113568,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
PGV,147,7350,50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.78,0.00,1.00,0.00,0.00,0.04,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00
DIR,825,50197,60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.50,0.00,0.32,0.33,1.00,0.16,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00
DYG,494,77783,157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.34,0.36,1.00,0.00
ZRH,16971,2196641,129,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.56,0.15,0.56,0.33,0.25,1.00,0.60,0.27,0.22,0.13,0.70,0.36,0.26,0.44,0.31,0.26,0.00
UDR,1211,123692,102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.59,0.00,0.00,0.00
RSH,1489,13401,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.58,0.00,0.50,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00
GAY,219,33274,151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,1.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OGZ,177,22656,128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00
SSA,16986,2520954,148,0.00,0.20,0.30,0.40,0.34,0.25,0.43,0.43,0.46,0.27,0.64,0.96,0.60,0.53,0.37,0.72,1.00,0.33,0.32,0.65,0.32,0.00,0.55,0.34
RSA,327,31392,96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OGS,480,4320,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RST,530,27835,52,0.00,0.00,0.00,0.00,0.00,0.00,0.19,1.00,0.01,0.06,0.00,0.00,0.00,0.06,0.34,0.00,0.06,0.20,0.00,0.00,0.00,0.00,0.00,0.00
RSU,1742,287664,165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.11,1.00,0.06,0.00,0.04,0.00,0.76,0.00,0.81,0.02,0.00,0.00,0.00,0.00
OGG,6349,638766,100,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.60,0.09,0.50,0.14,0.16,0.76,0.72,1.00,0.39,0.26,0.62,0.71,0.22,0.14,0.52,0.24,0.39
RSW,2295,245598,107,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.10,0.23,0.15,0.29,0.17,0.81,1.00,0.28,0.77,0.20,0.40,0.44,0.25,0.00,0.37,0.00,0.00
MII,732,51240,70,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.18,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
XUZ,989,147410,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,1.00,0.12,0.00,0.16,0.21,0.00,0.00,0.27,0.00,0.27,0.00,0.00
DKR,1507,228906,151,0.05,0.00,0.48,0.03,0.00,0.00,0.36,0.06,1.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.62,0.19,0.24,0.05,0.03,0.20,0.30,0.80
ZNE,1349,188160,139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.41,0.53,0.19,0.00,0.03,0.56,0.00,0.00,0.34,0.25,1.00,0.04,0.00,0.00,0.00,0.00
MIA,16450,2498827,151,0.00,0.07,0.00,0.00,0.03,0.01,0.04,0.32,0.19,0.94,0.30,0.59,0.65,0.32,0.55,0.41,0.53,1.00,0.55,0.57,0.52,0.55,0.07,0.29
MID,642,48397,75,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.00,0.06,0.01,0.00,0.01,0.00,0.07,1.00,0.00,0.01,0.06,0.01,0.00,0.00,0.00,0.00,0.00
MIG,1059,152164,143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.81,0.11,1.00,0.00,0.14,0.43,0.00,0.20,0.00,0.00,0.11,0.43,0.00,0.00
PPN,916,65952,72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,0.00
GHB,123,4182,34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ZNZ,405,47077,116,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.19,0.09,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AOG,320,43135,134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.59,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00
YHM,26,3536,136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AOK,260,13023,50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.37,0.33,0.00,0.00,0.00,0.00,0.00
AOJ,4468,488855,109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.86,0.08,0.23,0.76,0.22,0.23,0.84,0.00,0.84,0.10,0.00,0.99,0.00,0.00,0.00
AOI,307,24468,79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,1.00,0.25,0.00,0.00,0.77,0.00,0.00,0.85,0.00,0.00,0.00,0.00
PPP,115,17555,152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,1.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AOR,332,55112,166,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.85,0.14,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
NQN,774,109976,142,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.02,0.00,0.23,0.02,0.00,0.00,1.00,0.00,0.23,0.00,0.00,0.13,0.11,0.00,0.00,0.00,0.00
URC,16503,2353308,142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.82,1.00,0.71,0.39,0.49,0.42,0.66,0.48,0.67,0.51,0.53,0.62,0.42,0.15,0.10,0.18
AYT,2663,393705,147,0.00,0.00,0.00,0.00,0.09,0.00,1.00,0.25,0.42,0.00,0.95,0.24,0.24,0.34,1.00,0.05,0.51,0.41,0.02,0.23,0.28,1.00,0.23,0.11
AYQ,319,41244,129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.93,0.13,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AYP,1,136,136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IPC,37,7918,214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61
SFT,39,5046,129,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.44,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.56,0.00,0.00,0.11,0.67,0.00,0.00,0.00
IPN,1418,99260,70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.16,1.00,0.00,0.00,0.16,0.91,0.64,0.00,0.00,0.86,0.77,0.00,0.00,0.00,0.00
SFO,11402,1756786,154,0.94,0.00,0.00,0.00,0.00,0.00,0.26,0.46,0.86,0.71,0.43,0.94,1.00,0.71,0.77,0.58,0.62,0.43,0.13,0.57,0.61,0.20,0.32,0.38
IPT,70,2590,37,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.04,0.00,0.00,0.00,0.00,0.35,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KSU,41,4476,109,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.66,0.00,0.00,1.00,0.89,0.00,0.00,0.00,0.00,0.00
HDS,990,65772,66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NGB,6185,936169,151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.41,0.60,0.34,0.79,0.31,0.53,1.00,0.20,0.61,0.38,0.56,0.73,0.67,0.31,0.00,0.00
NGO,14014,2084542,148,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.99,1.00,0.90,0.99,0.21,0.24,0.39,0.12,0.65,0.26,0.61,0.33,0.30,0.07,0.02,0.00
KSY,699,106860,152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.11,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HDY,615,139215,226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HDG,187,26962,144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00
KSA,210,31920,152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NGQ,16,1920,120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KSC,391,21466,54,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.51,0.89,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00
NGS,4212,688817,163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.80,0.25,0.70,0.08,0.57,0.02,0.12,1.00,0.47,0.02,0.05,0.10,0.70,0.03,0.00,0.00
KSM,1547,23359,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.34,1.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HDN,307,31467,102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.10,0.01,0.00,0.00,0.99,1.00,0.04,0.00,0.10,0.19,0.00,0.00,0.00,0.00,0.00,0.00
KSH,63,8316,132,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KSJ,106,3922,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
YZP,92,4600,50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SZK,195,7215,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.52,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
YZR,414,7452,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.83,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00
BMA,774,45468,58,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.43,0.12,1.00,0.00,0.00,0.60,0.15,0.00,0.00,0.00,0.52,0.71,0.66,0.08,0.00,0.00,0.00
YZV,876,27966,31,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.58,0.00,1.00,0.00,0.00,0.33,0.67,0.00,0.67,0.00,0.00,0.64,0.00,0.00,0.00
BME,409,50648,123,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.31,1.00,0.00,0.00,0.94,0.12,0.00,0.13,0.00,0.82,0.29,0.00,0.00,0.00,0.00
YZY,234,11700,50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
BMI,503,25618,50,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.00,0.00,0.01,0.00,0.07,0.00,0.00,0.00,0.00,0.38,0.17,0.00,0.00,0.00,0.00,0.00,0.00
SZF,294,43054,146,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.82,0.00,0.14,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,1.00,0.11,0.00,0.02
SZG,1216,153433,126,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.19,0.32,0.08,0.17,0.55,0.15,0.43,0.29,1.00,0.28,0.15,0.53,0.06,0.13,0.22,0.00,0.00
SZE,83,4731,57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SZZ,136,9520,70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
SZX,35229,5838870,165,0.00,0.01,0.00,0.00,0.00,0.00,0.22,0.99,0.93,1.00,0.68,0.65,0.62,0.76,1.00,0.58,0.76,0.70,0.79,0.69,0.62,0.52,0.44,0.30
BMV,167,18180,108,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.18,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,1.00,0.00,0.06,0.00,0.08
YZF,338,24973,73,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
BMU,1460,105120,72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
SHP,33,5148,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SHR,313,5947,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JTY,94,3478,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SHV,364,18380,50,0.00,0.00,0.00,0.00,0.00,0.44,0.79,1.00,0.97,0.28,0.00,0.11,0.21,0.18,0.43,0.00,0.24,0.20,0.25,0.00,0.00,0.00,0.00,0.00
SHW,163,20586,126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.63,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SHX,664,5976,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
YTS,682,25234,37,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.68,0.74,0.00,0.00,0.93,0.00,0.48,0.00,1.00,0.00,0.00,0.00
JTR,179,22218,124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.41,0.00,0.00,0.00
SHA,27275,4883148,179,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.99,0.93,0.67,0.81,0.91,0.81,0.59,0.95,0.98,0.62,1.00,0.88,0.64,0.45,0.11,0.00
SHB,382,20834,54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.18,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
SHC,186,10602,57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SHD,935,31790,34,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.83,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
SHE,12307,1893733,153,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.38,1.00,0.90,0.63,0.43,0.44,0.63,0.69,0.65,0.83,0.49,0.67,0.49,0.08,0.07,0.06,0.00
SHG,611,5499,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SHH,611,4782,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,1.00,0.00,0.00,0.00,0.00,0.00
SHJ,6930,286472,41,1.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.07,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53
SHM,1095,83220,76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
JTC,969,88476,91,0.00,0.00,0.00,0.00,0.00,0.40,1.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
SHO,1066,39442,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00
MGA,1655,181071,109,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.74,1.00,0.00,0.01,0.13,0.25,0.05,0.06,0.00,0.01,0.02,0.00,0.54,0.00,0.00,0.00,0.00
TBZ,69,9236,133,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00
MGF,4571,548774,120,0.00,0.00,0.00,0.00,0.00,0.28,1.00,0.06,0.03,0.61,0.26,0.00,0.34,0.02,0.25,0.00,0.00,0.37,0.25,0.00,0.11,0.48,0.19,0.00
PMO,1881,235608,125,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.11,0.58,0.69,1.00,0.23,0.50,0.22,0.25,0.60,0.40,0.27,0.54,0.51,0.48,0.07,0.07,0.00
TBS,972,99900,102,0.00,0.00,0.00,0.00,0.45,1.00,0.07,0.96,0.00,0.00,0.00,0.06,0.00,0.00,0.20,0.00,0.00,0.54,0.14,0.26,0.00,0.00,0.05,0.00
TBU,243,24332,100,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.12,0.00,0.60,0.00,0.88,0.00,0.00,0.48,0.62,0.00,0.00,0.00
TBT,220,25960,118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
MGM,445,22355,50,0.00,0.00,0.00,0.00,0.00,1.00,0.14,0.05,0.00,0.08,0.00,0.11,0.00,0.00,0.03,0.21,0.00,0.06,0.12,0.00,0.00,0.00,0.00,0.00
MGQ,55,8745,159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MGW,1246,42364,34,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.83,0.00,0.00,0.00,0.16,0.00,0.16,0.00,0.00,0.00,0.83,0.00,0.00,0.00,1.00
TBN,1513,13617,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00
GZT,606,89584,147,0.00,0.00,0.00,0.02,0.00,0.00,0.11,0.00,0.18,0.26,0.00,0.00,0.04,0.00,0.16,0.02,0.00,0.00,0.00,0.02,0.19,1.00,0.03,0.00
TBB,78,4992,64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GZP,133,20093,151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.04,0.38,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LUQ,49,4704,96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LUW,730,52560,72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LUX,1391,119349,85,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.09,0.41,1.00,0.00,0.00,1.00,0.21,0.48,0.69,0.85,0.32,0.00,0.00,0.00
LUZ,32,4416,138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
YHZ,5267,313085,59,0.00,0.00,0.00,0.00,0.00,0.05,0.64,0.97,0.56,0.00,0.17,1.00,0.17,0.31,0.37,0.43,0.54,0.29,0.65,0.22,0.14,0.60,0.11,0.72
LUG,680,51680,76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00
LUM,1110,142634,128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.67,0.57,0.42,0.54,0.00,0.57,0.57,0.14,0.14,0.00,0.14,0.53
LUN,2263,311118,137,0.13,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.11,0.32,0.00,0.11,0.56,0.00,0.66,1.00,0.11,0.12,0.00,0.00,0.35,0.00,0.00
CCP,50,7800,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.36,0.00,0.00,0.32,0.00,1.00,0.00,0.09,0.00,0.00
TLS,5950,908210,152,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.83,0.44,0.36,1.00,0.23,0.34,0.62,0.67,0.49,0.66,0.44,0.63,0.74,0.64,0.12,0.00,0.00
VTE,1552,238614,153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.04,0.13,0.00,0.09,0.00,0.00,0.00,0.00,0.54,0.14,0.00,0.00
TLV,6066,963757,158,0.73,0.81,0.00,0.06,0.01,0.97,1.00,0.95,0.41,0.53,0.30,0.21,0.13,0.58,0.33,0.25,0.57,0.62,0.28,0.20,0.30,0.23,0.23,0.55
GTF,228,14416,63,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.73,0.00,0.00,0.00,0.00,0.00,0.31,0.00,1.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.49
TLT,937,8433,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.16,0.00,0.86,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LNJ,443,59672,134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.12,0.00,0.16,0.00,0.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
GTO,365,56940,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TLC,52,2600,50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GTR,90,4500,50,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.80,0.00,0.14,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TLH,1461,63179,43,0.00,0.00,0.00,0.00,0.00,0.09,0.20,0.71,0.00,0.75,1.00,0.31,0.00,0.25,0.00,0.41,0.91,0.09,0.87,0.05,0.00,0.00,0.00,0.00
TLN,360,38236,106,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.99,0.19,0.13,1.00,0.00,0.00,0.36,0.00,0.00,0.53,0.00,0.73,0.27,0.00,0.00
TLM,29,3828,132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
